GIFT_ID,PERIOD_START,PERIOD_END,GIFT,RECIPIENT_FIRST_NAME,RECIPIENT_LAST_NAME,RECIPIENT_TITLE,VALUE,DEPARTMENT,LOBBYIST_ID,LOBBYIST_FIRSTNAME,LOBBYIST_LASTNAME,CREATED_DATE
1481775346,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,MOORE,JOE,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
4133134856,10/01/2014,12/31/2014,0,GERALD,HOLLOWELL,DIRECTOR,0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,8622,MICHELE,NELSON,01/19/2015
3412152483,04/01/2016,06/30/2016,NONE,NONE,................NONE.................,NONE,0.00,LEGISLATIVE COUNCIL & GOV'T AFFAIRS,6703,BRENDAN,SHILLER,07/06/2016
1876517910,10/01/2013,12/31/2013,0,0,0,0,0.00,COMMISSION ON HUMAN RELATIONS,3781,ERIC,LOCKE,01/13/2014
3853804067,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,TOM,POWERS,COMMISSIONER,35.00,WATER MANAGEMENT,4201,MICHAEL,MINI,08/29/2012
3402827892,01/01/2014,03/31/2014,0,JERRY,KNAPP,DEPUTY CHIEF,0.00,FIRE DEPARTMENT,8622,MICHELE,NELSON,03/26/2014
2737014623,10/01/2013,12/31/2013,COOKIES,TRACY,SANCHEZ,ASST TREASURER,35.00,HOUSING AND ECONOMIC DEVELOPMENT,4177,STEPHEN,FRIEDMAN,02/04/2014
2232173914,04/01/2013,06/30/2013,GROUP LUNCH,ALFRED,DANIELS,ADMINISTRATOR,11.00,FINANCE,5281,MICHAEL,GINTER,07/26/2013
1467808596,04/01/2015,06/30/2015,BOTTLE 3G TEQUILA,STAFFERS,UNKNOWN,25TH WARD ALDERMANIC OFFICE,20.00,CITY COUNCIL / ALDERMEN,6405,KARA,SALGADO,07/15/2015
969914542,04/01/2014,06/30/2014,MEAL/BEVERAGE,WILL,BURNS,ALDERMAN,31.25,CITY COUNCIL / ALDERMEN,3739,COURTNEY,NOTTAGE,10/30/2014
3424130195,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,JOHN,POPE,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
3374607709,10/01/2012,12/31/2012,BROWNIES,DON,OSHITA,MR.,30.50,CHICAGO HOUSING AUTHORITY,4096,LAWRENCE,PUSATERI,01/15/2013
3000475541,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,JAMES,CAPPLEMAN,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
3606965626,04/01/2017,06/30/2017,FOOD/BEVERAGE,RAY,LOPEZ,ALDERMAN,44.35,CITY COUNCIL / ALDERMEN,17901,MATTHEW,SUMMY,07/17/2017
2828263892,04/01/2018,06/30/2018,SMALL PARKING METER BANK,BETH,BEATTY,OFFICE OF CFO,25.00,FINANCE,16042,MIKE,GINTER,07/06/2018
2199013884,10/01/2016,12/31/2016,YES,ED,BURKE,ALDERMAN,300.00,CITY COUNCIL / ALDERMEN,4157,BRIDGET,O'KEEFE,01/23/2017
1486703768,10/01/2014,12/31/2014,FRUIT BOX,ANDY,MOONEY,PROGRAM DIRECTOR,19.96,PLANNING AND DEVELOPMENT,4096,LAWRENCE,PUSATERI,01/15/2015
244725348,10/01/2016,12/31/2016,COOKIES,JIM,HORAN,DEPUTY COMMISSIONER TIF ADMIN,20.00,PLANNING AND DEVELOPMENT,4177,STEPHEN,FRIEDMAN,01/13/2017
4060678927,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,ANTHONY,BEALE,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
576830294,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST,RAHM,EMANUEL,MAYOR,35.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,08/22/2012
3392367288,10/01/2019,12/31/2019,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,12/29/2019
3048927204,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,TIMOTHY,CULLERTON,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
898020755,10/01/2014,12/31/2014,LUNCH,BRENDAN,REILLY,ALDERMAN,50.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,01/16/2015
3944743211,10/01/2013,12/31/2013,FOOD BASKET,TRACY,SANCHEZ,MS.,27.00,HOUSING AND ECONOMIC DEVELOPMENT,4096,LAWRENCE,PUSATERI,01/15/2014
294886215,04/01/2018,06/30/2018,SMALL PARKING METER BANK,ERIC,COLON,CIO,25.00,BUDGET AND MANAGEMENT,16042,MIKE,GINTER,07/06/2018
4040981736,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,JASON,ERVIN,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
1032873928,07/01/2012,09/30/2012,ATTENDEE AT LOOP CAPITAL MARKETS 15TH ANNIVERSARY OPEN HOUSE,PAMELA,JERGENSEN,MS.,40.00,CHICAGO PUBLIC SCHOOLS,3842,JAMES,REYNOLDS,10/12/2012
677871646,07/01/2018,09/30/2018,TIE,JAMES,CAPPLEMAN,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,11463,SUSAN,HAYES GORDON,10/17/2018
1780608368,07/01/2014,09/30/2014,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,10/01/2014
578965945,10/01/2017,12/31/2017,NONE,NONE,NONE,NONE,0.00,CITY COLLEGES OF CHICAGO,19462,WAYNE,PIERCE,02/15/2018
717572153,07/01/2017,09/30/2017,BASEBALL TICKET,GREG,MITCHELL,ALDERMAN,45.00,CITY COUNCIL / ALDERMEN,10741,EVA-DINA,DELGADO,09/28/2017
813673494,01/01/2012,06/30/2012,MEAL,PROCO JOE,MORENO,ALDERMAN,18.00,CITY COUNCIL / ALDERMEN,3984,RICHARD,ERICKSON,08/09/2012
1552540024,07/01/2016,09/30/2016,MEAL,STEVE,LUX,CFO,19.00,PARK DISTRICT,3871,CARLOS,PINEIRO,10/20/2016
1056806353,07/01/2013,09/30/2013,NONE,NONE,NONE,NONE,0.00,AVIATION,3781,ERIC,LOCKE,10/03/2013
2199035999,07/01/2015,09/30/2015,LUNCH,JASON,ERVIN,28TH WARD,129.58,CITY COUNCIL / ALDERMEN,3895,JAMES,SULLIVAN,10/23/2015
2607135425,01/01/2013,03/31/2013,LUNCH,MICHAEL,ZALEWSKI,ALDERMAN,28.73,CITY COUNCIL / ALDERMEN,4301,DANIEL,LYNCH,04/12/2013
2230674986,07/01/2014,09/30/2014,NONE,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,10/06/2014
3321091860,07/01/2014,09/30/2014,DINNER,MARY,O'CONNOR,ALDERMAN,46.00,CITY COUNCIL / ALDERMEN,4301,DANIEL,LYNCH,10/17/2014
289701979,10/01/2014,12/31/2014,FRUIT BOX,TAMRA,COLLINS,ANALYST,19.96,PLANNING AND DEVELOPMENT,3992,VIRGINIA,PACE,01/12/2015
187823089,04/01/2018,06/30/2018,FOOD/BEVERAGE,GREG,MITCHELL,ALDERMAN,42.00,CITY COUNCIL / ALDERMEN,6181,YAFAWN,SMITH,07/17/2018
2219961691,04/01/2018,06/30/2018,LALO'S,BYRON,MONA,CDOT/DEO,44.70,TRANSPORTATION,19186,ROBERT,WILSON,07/18/2018
299244670,10/01/2012,12/31/2012,GIFT BASKET,TAMRA,COLLINS,MS.,46.45,HOUSING AND ECONOMIC DEVELOPMENT,3992,VIRGINIA,PACE,01/14/2013
2967514478,01/01/2017,03/31/2017,MEAL,JASON,ERVIN,ALDERMAN,50.00,CITY COUNCIL / ALDERMEN,4062,SAM,BALARK,04/17/2017
82326220,10/01/2012,12/31/2012,COOKIES,GREGORY,STEADMAN,LEGAL COUNSEL,15.00,BUSINESS AFFAIRS AND CONSUMER PROTECTION (BACP),4272,CONSTANCE,ZAIO,01/29/2013
575576200,04/01/2019,06/30/2019,BOOK,LORI,LIGHTFOOT,"MAYOR, CHICAGO",17.95,MAYORS OFFICE,4183,MICHAEL,SUTTON,06/24/2019
3023887853,01/01/2015,03/31/2015,BREAKFAST,MARGARET,LAURINO,ALDERMAN,10.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,04/16/2015
1908095984,04/01/2013,06/30/2013,GROUP LUNCH,VEGIOVANNI,DARDOVSKI,ADMINISTRATOR,11.00,FINANCE,5281,MICHAEL,GINTER,07/26/2013
3808060498,01/01/2012,06/30/2012,LUNCH,EDGAR,IGNACIO,EMPLOYEE,12.00,FIRE DEPARTMENT,4296,AMY,GARMAN,09/27/2012
3736752246,04/01/2015,06/30/2015,N/A,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,07/01/2015
2594102038,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,QUINN,MARTY,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
2793440442,07/01/2015,09/30/2015,LUNCH,"MICHAEL, JR.",SCOTT,24TH WARD,129.58,CITY COUNCIL / ALDERMEN,3895,JAMES,SULLIVAN,10/23/2015
2709965906,07/01/2017,09/30/2017,PICTURE AND FRAME,ROBERTO,MALDONADO,ALDERMAN,14.43,CITY COUNCIL / ALDERMEN,6082,ELIZABETH,KREGOR,10/20/2017
240249085,10/01/2014,12/31/2014,BOOK,ED,BURKE,ALDERMAN,20.00,CITY COUNCIL / ALDERMEN,4064,WILLIAM,FILAN,01/23/2015
1180188019,07/01/2019,09/30/2019,NONE,NONE,NONE,NONE,0.00,CITY COUNCIL / ALDERMEN,24172,MORGAN,SOKOL,10/21/2019
3479587431,07/01/2016,09/30/2016,DINNER,MICHELLE,HARRIS,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,11421,KRISTOPHER,ANDERSON,10/21/2016
796945365,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,MICHAEL,MERCHANT,COMMISSIONER,35.00,BUILDINGS,4201,MICHAEL,MINI,08/29/2012
25962029,01/01/2012,06/30/2012,MEAL,JOE,MOORE,ALDERMAN,11.90,CITY COUNCIL / ALDERMEN,3984,RICHARD,ERICKSON,08/09/2012
1485599716,10/01/2013,12/31/2013,FOOD BASKET,JESSICA,DUARTE,MS.,27.00,CHICAGO HOUSING AUTHORITY,4096,LAWRENCE,PUSATERI,01/15/2014
1413299434,07/01/2019,09/30/2019,NONE,SCOTT,GREEN,ANALYST,0.00,BUDGET AND MANAGEMENT,24401,GARRY,COOPER,10/16/2019
2534223870,10/01/2012,12/31/2012,0,NONE,NONE,NONE,0.00,AVIATION,4308,STACEY,FERRIS KODAK,01/22/2013
601166382,04/01/2015,06/30/2015,LUNCH,RAYMOND,LOPEZ,ALDERMAN,18.38,CITY COUNCIL / ALDERMEN,4301,DANIEL,LYNCH,07/15/2015
2900730390,10/01/2013,12/31/2013,MEAL,CARRIE,AUSTIN,ALDERMAN,46.00,CITY COUNCIL / ALDERMEN,3823,KIMBERLY,MCCULLOUGH,02/04/2014
3083135168,01/01/2012,06/30/2012,LUNCH,RULA,MCCARTHY,EMPLOYEE,12.00,FIRE DEPARTMENT,4296,AMY,GARMAN,09/27/2012
1127998581,01/01/2014,03/31/2014,COFFEE,SEAN,RAPELYEA,ASST. TO THE MAYOR,3.25,LEGISLATIVE COUNCIL & GOV'T AFFAIRS,3984,RICHARD,ERICKSON,04/21/2014
320370220,07/01/2014,09/30/2014,BOOK & NOTEBOOK AT YOUTH AMBASSADOR LUNCHEON 7/9/14,MATTHEW,O'SHEA,ALD,35.00,CITY COUNCIL / ALDERMEN,3878,MICHAEL,GUERRA,10/15/2014
2060228321,10/01/2012,12/31/2012,GIFT BASKET,LONA,LANE,ALDERMAN,46.45,CITY COUNCIL / ALDERMEN,3992,VIRGINIA,PACE,01/14/2013
188336686,01/01/2015,03/31/2015,TOY CAR,RAHM,EMANUEL,MAYOR,10.00,MAYORS OFFICE,4356,CHARLES,STEPHENS,04/16/2015
2406532631,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,"BURNETT, JR.",WALTER,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
2407575223,10/01/2017,12/31/2017,FLOWERS,SHEILA,PACIONE,DIRECTOR OF CONSTITUENT SERVICES AND INFRASTRUCTURE 43RD WARD,25.35,CITY COUNCIL / ALDERMEN,19184,BRIDGET,SHEEHAN,01/15/2018
976205642,10/01/2013,12/31/2013,FOOD BASKET,SUSAN,LESKE,MS.,27.00,CHICAGO HOUSING AUTHORITY,4096,LAWRENCE,PUSATERI,01/15/2014
1403157373,10/01/2012,12/31/2012,CANDY,EDITH,STINSON,STAFF ASST,12.00,FINANCE,4272,CONSTANCE,ZAIO,01/29/2013
199966221,07/01/2018,09/30/2018,NA,LEWIS W,"POWELL, III",ATTORNEY,0.00,PLANNING AND DEVELOPMENT,3955,LEWIS,POWELL,10/15/2018
4130900060,10/01/2016,12/31/2016,CANDY,CARL,ERICKSON,ADM. ASSISTANT,10.00,CITY COUNCIL / ALDERMEN,4272,CONSTANCE,ZAIO,01/16/2017
1017677383,10/01/2014,12/31/2014,FRUIT BOX,GEORGE,CRONVICH,ANALYST,19.96,CHICAGO HOUSING AUTHORITY,4096,LAWRENCE,PUSATERI,01/15/2015
2779796702,07/01/2018,09/30/2018,0.00,DAN,LUNA,CHIEF,0.00,CITY COUNCIL / ALDERMEN,17862,MARK,HEFFRON,09/11/2018
976877234,10/01/2012,12/31/2012,NONE,NONE,NONE,NONE,0.00,LAW DEPARTMENT,4229,THOMAS,CHAPMAN,01/02/2013
2865752885,10/01/2013,12/31/2013,CANDY,CARL,ERICKSON,ADMINISTRATION,15.00,CITY COUNCIL / ALDERMEN,4272,CONSTANCE,ZAIO,01/17/2014
1910803243,04/01/2015,06/30/2015,BREAKFAST,MICHELLE,SMITH,ALDERMAN,42.00,CITY COUNCIL / ALDERMEN,4301,DANIEL,LYNCH,07/15/2015
254684607,07/01/2019,09/30/2019,0,ALEXANDRA,SIMS,MS,0.00,CITY COUNCIL / ALDERMEN,23981,ALEXANDRA,SIMS,10/31/2019
3666271609,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,CAPPLEMAN,JAMES,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
4253888386,10/01/2016,12/31/2016,CANDY,EDITH,STINSON,STAFF ASSISTANT,10.00,FINANCE,4272,CONSTANCE,ZAIO,01/16/2017
1630998804,10/01/2016,12/31/2016,WINE,EDWARD,BURKE,ALDERMAN,25.00,CITY COUNCIL / ALDERMEN,13461,CHRISTOPHER,LENTINO,12/19/2016
269427285,10/01/2014,12/31/2014,FRUIT BOX,LAWRENCE,GRISHAM,DEPUTY COMISSIONER,19.96,PLANNING AND DEVELOPMENT,4096,LAWRENCE,PUSATERI,01/15/2015
1644179972,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,HOWARD,"BROOKINS, JR",ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
4216113883,10/01/2013,12/31/2013,FOOD PACKAGE,JOLENE,SAUL,MS.,27.00,CHICAGO HOUSING AUTHORITY,3992,VIRGINIA,PACE,01/16/2014
2258001800,10/01/2012,12/31/2012,0,SANDRA,WIDERBORG,DIRECTOR CORPORATE REAL ESTATE,0.00,O'HARE MODERNIZATION PROJECT,3862,SANDRA,WIDERBORG,01/21/2013
2238636826,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,RICARDO,MUNOZ,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
123643860,07/01/2014,09/30/2014,BOOK & NOTEBOOK AND YOUTH AMBASSADOR LUNCHEON 7/9/14,GEORGE,CARDENAS,ALD,35.00,CITY COUNCIL / ALDERMEN,3878,MICHAEL,GUERRA,10/15/2014
2339529604,07/01/2019,09/30/2019,MEAL/LUNCH,CRAIG,SLACK,CHIEF INVESTMENT OFFICER,18.95,CITY TREASURER,15423,OMAR,DAGHESTANI,10/16/2019
1069802574,07/01/2012,09/30/2012,0,MATTHEW,STEWART,SUPERVISOR,0.00,FLEET & FACILITY MANAGEMENT,5123,GARY,ENGLE,10/03/2012
2741009354,10/01/2014,12/31/2014,FRUIT BOX,BARBARA,TAYLOR,DEVELOPER SERVICES,19.96,PLANNING AND DEVELOPMENT,3992,VIRGINIA,PACE,01/12/2015
860885087,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,DAVID,SPIELFOGEL,CHIEF OF POLICY AND STRATEGIC PLANNING,35.00,MAYORS OFFICE,4201,MICHAEL,MINI,08/29/2012
715946084,07/01/2012,09/30/2012,0,STEVEN,GINSBERG,MEMBER,0.00,AVIATION,3988,STEVEN,GINSBERG,10/10/2012
807930148,10/01/2017,12/31/2017,N/A,LYNN,COX,VP,0.00,MAYORS OFFICE,18621,LYNN,COX,01/08/2018
2379181984,01/01/2016,03/31/2016,BREAKFAST MEETING,LUIS,FRAUSTO,ASSISTANT CITY TREASURER,40.00,CITY TREASURER,8381,STACY,STOLL,04/18/2016
2869402444,01/01/2012,06/30/2012,BREAKFAST,HOWARD,BROOKINS,ALDERMAN,24.00,CITY COUNCIL / ALDERMEN,4301,DANIEL,LYNCH,09/27/2012
3589725295,10/01/2014,12/31/2014,LUNCH,ADAM,GYPALO,CHIEF OF STAFF,16.50,CITY COUNCIL / ALDERMEN,3984,RICHARD,ERICKSON,01/23/2015
728065226,10/01/2012,12/31/2012,N/A,LOIS,SCOTT,CFO,0.00,FINANCE,3786,EURIAH,BENNETT,01/09/2013
2182607781,10/01/2016,12/31/2016,0,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,01/09/2017
1482971392,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,BEALE,ANTHONY,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
2391137451,10/01/2017,12/31/2017,HOLIDAY BAKERY,N/A,N/A,DIVISION OF INFRASTRUCTURE,43.95,TRANSPORTATION,19186,ROBERT,WILSON,01/20/2018
2523956338,01/01/2014,03/31/2014,MEAL,STEVE,KOCH,DEPUTY MAYOR,35.00,MAYORS OFFICE,4339,AMY,BRENNAN,04/16/2014
2810123408,10/01/2012,12/31/2012,LUNCH,ROBERT,FIORETTI,ALDERMAN,25.00,CITY COUNCIL / ALDERMEN,3944,STACY,DAVIS GATES,01/16/2013
198579198,10/01/2018,12/31/2018,COOKIES,CHIP,HASTINGS,DEPUTY COMMISSIONER,25.00,PLANNING AND DEVELOPMENT,5881,STEPHEN,FRIEDMAN,01/16/2019
2173276960,07/01/2015,09/30/2015,LUNCH,TOM,FOULKES,16TH WARD,129.58,CITY COUNCIL / ALDERMEN,3895,JAMES,SULLIVAN,10/23/2015
409140331,07/01/2013,09/30/2013,0.00,ED,EBERTSCH,FLEET,0.00,FIRE DEPARTMENT,4063,JODY,JOY,10/23/2013
2057874889,07/01/2012,09/30/2012,CANDY,EDGAR,IGNACIO,CHIEF OF MEDICAL,10.00,FIRE DEPARTMENT,4296,AMY,GARMAN,10/30/2012
3692217720,10/01/2012,12/31/2012,GIFT BASKET,ED,ELLIS,MR.,46.45,HOUSING AND ECONOMIC DEVELOPMENT,3992,VIRGINIA,PACE,01/14/2013
3388375831,10/01/2013,12/31/2013,FOOD PACKAGE,CHIP,HASTINGS,MR.,27.00,HOUSING AND ECONOMIC DEVELOPMENT,3827,MARGARET,TINUCCI,01/16/2014
3495825056,10/01/2015,12/31/2015,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,01/08/2016
881617354,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,WALTER,"BURNETT, JR",ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
1765422437,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,MALDONADO,ROBERTO,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
4221307801,07/01/2015,09/30/2015,LUNCH,GREG,MITCHELL,9TH WARD,129.58,CITY COUNCIL / ALDERMEN,3895,JAMES,SULLIVAN,10/23/2015
3494966066,07/01/2016,09/30/2016,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,10/31/2016
1854115456,10/01/2013,12/31/2013,LUNCH,TIM,CULLERTON,ALDERMAN,28.31,CITY COUNCIL / ALDERMEN,4301,DANIEL,LYNCH,01/20/2014
2304672323,10/01/2016,12/31/2016,BOOK,WILLIAM,FILAN,ALDERMAN,25.00,CITY COUNCIL / ALDERMEN,4064,WILLIAM,FILAN,12/20/2016
4056164041,01/01/2015,03/31/2015,BREAKFAST,MARY,O'CONNOR,ALDERMAN,10.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,04/16/2015
1870233273,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,CULLERTON,TIM,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
2254097817,07/01/2014,09/30/2014,BEVERAGE,WILL,BURNS,ALDERMAN,2.00,CITY COUNCIL / ALDERMEN,3739,COURTNEY,NOTTAGE,10/30/2014
1022801825,07/01/2018,09/30/2018,BAKERY,N/A,N/A,42ND WARD,27.09,CITY COUNCIL / ALDERMEN,19185,ERIN,WAITZ,10/09/2018
3046828120,10/01/2014,12/31/2014,CANDY,STINSON,EDITH,ADM. ASST.,15.00,FINANCE,4272,CONSTANCE,ZAIO,01/19/2015
3379542381,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,SAWYER,RODERICK,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
1490086147,01/01/2014,03/31/2014,COFFEE,JIM,RAUSSEN,DEPUTY COMPTROLLER,3.96,FINANCE,3876,V. LARA,DELEONE,04/16/2014
1625826632,07/01/2016,09/30/2016,N/A,GLEN,LYMAN,CHIEF,0.00,FIRE DEPARTMENT,15321,JEREMY,HENTHORN,09/30/2016
2533775117,10/01/2012,12/31/2012,GIFT BASKET,WALTER,BURNETT,ALDERMAN,46.45,CITY COUNCIL / ALDERMEN,3992,VIRGINIA,PACE,01/14/2013
2653193359,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,THOMAS,LATASHA,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
2132626052,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,MARGARET,LAURINO,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
3153642976,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,RAY,SUAREZ,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
710749953,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,EMMA,MITTS,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
1476278988,10/01/2016,12/31/2016,MEAL,MARGARET,HANSBROUGH,ENERGY ENGAGEMENT MANAGER,16.00,MAYORS OFFICE,3929,MICHAEL,HENRY,01/17/2017
1740322985,07/01/2018,09/30/2018,MEAL,WALTER,BURNETT,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,12761,M. ELAYNE,GRANGER,10/11/2018
2688622511,10/01/2017,12/31/2017,N/A,CORY,HOHS,CEO,0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,16101,CORY,HOHS,01/25/2018
4133175011,04/01/2019,06/30/2019,0,JIM,TUMPANE,SALES,0.00,FIRE DEPARTMENT,20462,JIM,TUMPANE,07/02/2019
1573604601,10/01/2017,12/31/2017,LAPEL PIN,ED,BURKE,ALDERMAN,13.00,CITY CLERK,20042,ROBERT,GREENEBAUM,01/16/2018
1309348208,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,NICHOLAS,SPOSATO,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
2935150616,01/01/2013,03/31/2013,NONE,PABLO,BREZMAN,NONE,0.00,MAYORS OFFICE,3908,PABLO,BREZMAN,04/19/2013
326766482,04/01/2013,06/30/2013,0,N/A,N/A,N/A,0.00,CHICAGO TRANSIT AUTHORITY (CTA),3988,STEVEN,GINSBERG,01/22/2014
935128081,10/01/2018,12/31/2018,0,MICHELE,SMITH,ALDERMAN,0.00,CITY COUNCIL / ALDERMEN,4312,TANYA,TRICHE - DAWOOD,12/20/2018
3627118401,07/01/2012,09/30/2012,ATTENDEE AT LOOP CAPITAL MARKETS 15TH ANNIVERSARY OPEN HOUSE,MELANIE,SHAKER,MS.,40.00,CHICAGO PUBLIC SCHOOLS,3842,JAMES,REYNOLDS,10/12/2012
3544411925,07/01/2018,09/30/2018,NONE,NONE,NONE,NONE,0.00,BUDGET AND MANAGEMENT,18021,JOHN,HARRIS,10/01/2018
3797574765,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,SANDI,JACKSON,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
4125571165,07/01/2012,09/30/2012,ATTENDEE AT LOOP CAPITAL MARKETS 15TH ANNIVERSARY OPEN HOUSE,RAHM,EMANUEL,MAYOR,40.00,MAYORS OFFICE,3842,JAMES,REYNOLDS,10/12/2012
1335926378,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,GRAHAM,DEBORAH,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
378301505,01/01/2018,03/31/2018,0,THOMAS,WEAVER,EVP,0.00,INNOVATION & TECHNOLOGY,20662,THOMAS,WEAVER,04/03/2018
1982337921,10/01/2017,12/31/2017,HOLIDAY BAKERY,N/A,N/A,OFFICE OF UNDERGROUND COORDINATION,43.95,TRANSPORTATION,19186,ROBERT,WILSON,01/20/2018
3064281146,04/01/2016,06/30/2016,NONE,JEFF,ROCK,VP- ENFORCEMENT SALES,0.00,FINANCE,13601,JEFF,ROCK,07/07/2016
712767792,07/01/2012,09/30/2012,NONE,NONE,NONE,NONE,0.00,311 CITY SERVICES,4234,AUDREY,SELIN,10/10/2012
4226189191,10/01/2013,12/31/2013,FOOD BASKET,LONA,LANE,ALDERMAN,27.00,CITY COUNCIL / ALDERMEN,4096,LAWRENCE,PUSATERI,01/15/2014
2437257707,10/01/2018,12/31/2018,0,DAN,CASEY,DEPUTY DIRECTOR,0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,20210,KEN,LUKOWSKI,01/04/2019
508527467,01/01/2017,03/31/2017,FOOD/BEVERAGE,TONI,FOULKES,ALDERMAN,42.45,CITY COUNCIL / ALDERMEN,6181,YAFAWN,SMITH,04/20/2017
