COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_AMOUNT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
834638597,01/01/2013,03/31/2013,4155,THOMAS,J,MURPHY,10000.11,842254483,MILLERCOORS LLC,10/07/2013
3200681156,01/01/2016,03/31/2016,9621,MICHAEL,,EZGUR,3000.00,1148037473,KAROLINA MAKOWSKI,01/20/2017
3720393885,10/01/2018,12/31/2018,3930,DAVID,M,DRING,18000.00,551451965,HVJT CONSULTING LLC,01/04/2019
3996021313,10/01/2014,12/31/2014,3985,PAUL,,ROSENFELD,3000.00,3394870580,UBER,01/08/2015
944306499,07/01/2019,09/30/2019,18181,JOHN,R,DALEY,10500.00,1918399924,ILLINOIS RESTAURANT ASSOCIATION,11/22/2019
2405429571,01/01/2012,06/30/2012,3962,CHRIS,A,LEACH,3000.00,785666386,625 W. ADAMS (CHICAGO) LLC,02/08/2013
2611611030,07/01/2012,09/30/2012,4236,MICHAEL,E,BROWN,2000.00,1956522377,DELAWARE NORTH COMPANIES,10/17/2014
3005851665,04/01/2018,06/30/2018,15081,LIZ,,BUTLER,3000.00,315151383,VIENNA BEEF LTD,02/19/2019
608824126,07/01/2018,09/30/2018,21002,PATRICK,M.,COLLINS,2000.00,767929073,GENERAL IRON INDUSTRIES,10/22/2018
929788376,07/01/2016,09/30/2016,7422,KEVIN,,MENDOZA,550.00,2928425391,CITY OF CHICAGO,10/20/2016
3615350656,07/01/2016,09/30/2016,3877,GYATA,M,KIMMONS,7500.00,2231350553,"WESTFIELD CONCESSION MANAGEMENT, INC.",10/20/2016
3361414620,07/01/2019,09/30/2019,6825,AMY,,KURSON,2500.00,1784603775,"JCDECAUX AIRPORT CHICAGO, LLC",10/07/2019
1752678006,10/01/2016,12/31/2016,12641,JON,,ROSENBLATT,10500.00,2390894135,INTERNATIONAL CODE COUNCI,12/20/2016
1173825877,04/01/2014,06/30/2014,6703,BRENDAN,,SHILLER,30000.00,2136244273,POOH BAH ENTERTAINMENT,07/20/2014
2912467627,01/01/2019,03/31/2019,5861,THOMAS,S,MOORE,6486.55,4171736804,"HARDIN, KATHY",09/30/2019
703577676,01/01/2018,03/31/2018,3831,MYLES,D,BERMAN,3650.00,2753940550,"ESTEIN & ASSOCIATES USA, LTD.",03/27/2019
1891272477,01/01/2018,03/31/2018,3851,TIMOTHY,A,TAYLOR,50.00,3445752701,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO (ECA),04/02/2018
3681051727,01/01/2019,03/31/2019,18701,HEATHER WAY,,KITZES,1500.00,3247809972,"CHICAGO CUBS BASEBALL CLUB, LLC",04/20/2019
730377171,10/01/2019,12/31/2019,9743,MICHAEL,,ALEXANDER,6666.66,2639737777,"BLUEBIRD NETWORK, LLC",01/13/2020
848997702,07/01/2019,09/30/2019,4624,WILLIAM,F,SMITH,21000.00,293065993,CENTURY LINK,10/21/2019
2528100928,07/01/2014,09/30/2014,3985,PAUL,,ROSENFELD,10500.00,1402214296,MEDSTAR LABORATORY,10/03/2014
301366035,07/01/2012,09/30/2012,5861,THOMAS,S,MOORE,3491.25,505362720,"WESTPHAL, CHUCK",01/11/2013
776377365,01/01/2012,06/30/2012,4295,MARIO,,BOHORQUEZ,1000.00,713540376,OPTOTRAFFIC,11/05/2012
2045297863,10/01/2014,12/31/2014,4126,MICHAEL,A,ALVAREZ,4000.00,1887879123,"VIEW CHICAGO, LLC",01/18/2015
1444689100,01/01/2017,03/31/2017,4126,MICHAEL,A,ALVAREZ,1500.00,3916428240,GOLD COAST TICKETS,09/18/2017
4183666077,10/01/2019,12/31/2019,14921,PATRICK,,CAREY,2500.00,2160216536,ALLIED UNIVERSAL,01/16/2020
3318133583,04/01/2018,06/30/2018,15721,AL,,RONAN,18750.00,2673406109,SAP PUBLIC SERVICES,11/09/2018
3030787709,10/01/2016,12/31/2016,8961,GLEN,,GRIMM,878.56,1656644392,"EXELON GENERATION COMPANY, LLC",01/10/2017
1573949746,10/01/2016,12/31/2016,4246,JOSEPH,P.,GATTUSO,368.00,1260758891,ZELLER REALTY CORP.,01/19/2017
2454307440,10/01/2014,12/31/2014,3753,LANGDON,D,NEAL,250.00,1910445445,RUSH UNIVERSITY MEDICAL CENTER,01/14/2015
765163844,07/01/2013,09/30/2013,4007,JOHN,J,"KELLY, JR.",50000.00,2736631823,"SMITH PARTNERS, LLC",10/16/2013
281048630,10/01/2012,12/31/2012,5861,THOMAS,S,MOORE,1353.75,2899493697,"STRILKY, RICK",01/11/2013
2164011767,01/01/2018,03/31/2018,4007,JOHN,J,KELLY,21000.00,893131092,BREAKTHRU BEVERAGE ILLINOIS,12/18/2018
978393765,10/01/2012,12/31/2012,3877,GYATA,M,KIMMONS,2000.00,1159850102,"ELECTION SYSTEMS & SOFTWARD, LLC",01/22/2013
3792030955,07/01/2019,09/30/2019,6203,JOHN,,FOSTER,10625.00,1639814615,"INTERSTATE JCDECAUX, LLC",10/19/2019
3792345161,07/01/2018,09/30/2018,3962,CHRIS,A,LEACH,1000.00,1860560992,TIME OUT MARKET LIMITED,10/19/2018
576026966,07/01/2013,09/30/2013,3942,JEWELL,,WALTON,10326.00,2849657006,WEST HUMBOLDT PARK DEVELOPMENT COUNCIL,10/22/2013
684160220,04/01/2017,06/30/2017,3847,GRAHAM,C,GRADY,4000.00,2669253818,"GREYSTAR GP II, LLC",01/22/2018
3651897106,10/01/2013,12/31/2013,4189,SCOTT,A,REMILLARD,436.00,3323343754,SAAB SENSIS CORPORATION,01/20/2014
2052107238,07/01/2016,09/30/2016,4316,BERNARD,I,CITRON,385.00,2769958421,"CA DEVELOPMENT, INC.",10/13/2016
32327769,10/01/2015,12/31/2015,4624,WILLIAM,F,SMITH,7500.00,839985241,"CELLEBRITE USA, INC",01/19/2016
1908344842,01/01/2019,03/31/2019,6825,AMY,,KURSON,2500.00,1784603775,"JCDECAUX AIRPORT CHICAGO, LLC",10/07/2019
2045934919,01/01/2015,03/31/2015,3740,MICHAEL,J,KASPER,27000.00,3394870580,UBER,10/09/2015
2870361893,07/01/2016,09/30/2016,13702,JACOB,,RINGER,3000.00,2471456090,"HERBALIFE INTERNATIONAL OF AMERICA, INC.",12/22/2016
2570724016,07/01/2018,09/30/2018,18282,MURRAY,,MCQUEEN,500.00,386666604,TRIBUNE MEDIA COMPANY,10/10/2018
1526042243,01/01/2017,03/31/2017,6825,AMY,,KURSON,1000.00,4117442903,ILLINOIS MEDICAL DISTRICT,12/13/2018
3673805735,04/01/2016,06/30/2016,4116,JEROME,S,SCHAIN,10000.00,1373754009,PLUMBERS LOCAL 130 UA,07/28/2016
1804105579,04/01/2019,06/30/2019,13381,MARK,,SOMERS,4325.00,3822216899,GOLDMAN SACHS & CO. LLC,07/19/2019
4109749207,01/01/2017,03/31/2017,16042,MIKE,,GINTER,2845.00,2065246853,"CHICAGO PARKING METERS, LLC",04/12/2017
360337641,07/01/2015,09/30/2015,4155,THOMAS,J,MURPHY,15000.00,842254483,MILLERCOORS LLC,10/19/2015
2301918811,01/01/2016,03/31/2016,3962,CHRIS,A,LEACH,2000.00,1022162904,"ECO-SITES, INC",06/15/2016
1821036105,04/01/2013,06/30/2013,4219,MARK,S,LENZ,296.25,2423499927,"XS TENNIS, INC",11/04/2013
110458418,07/01/2015,09/30/2015,4362,FERNANDO,E,GRILLO,2500.00,1429065883,"ESTRADA HINOJOSA & COMPANY, INC",10/20/2015
3657765036,07/01/2016,09/30/2016,4202,KATRIINA,,MCGUIRE,2500.00,4153979605,"TARIS REAL ESTATE, LLC",10/27/2016
2301918811,01/01/2016,03/31/2016,6842,JOHN,J,GEORGE,2000.00,2201517748,FRIEDMAN PROPERTIES,12/15/2016
706145823,10/01/2013,12/31/2013,4064,WILLIAM,M,FILAN,2500.00,3775331767,AETNA LIVE INSURANCE CO,02/03/2014
3347417016,01/01/2014,03/31/2014,4193,JOHN,F,DUNN,15000.00,2398386853,"SMARTE CARTE, INC.",07/16/2014
219525653,07/01/2014,09/30/2014,4304,ANDREW,P,SCOTT,1500.00,3112099758,TD DOUROS MCD LLC,10/13/2014
3014740346,10/01/2019,12/31/2019,23828,SHELLY,,BURKE,2000.00,3673027719,"STERLING BAY, LLC AND ITS AFFILIATES",01/15/2020
1348227943,10/01/2016,12/31/2016,4081,VICTOR,H,REYES,9500.00,2471456090,"HERBALIFE INTERNATIONAL OF AMERICA, INC.",01/20/2017
4223238035,04/01/2013,06/30/2013,6524,ALLEN,F,JOHNSON,3000.00,3820026166,WIRTZ REALTY CORP,10/09/2013
2297735274,10/01/2012,12/31/2012,3753,LANGDON,D,NEAL,1337.00,3818831363,JP MORGAN CHASE,01/21/2013
2367133402,07/01/2018,09/30/2018,3899,KEVIN,,CONLON,3750.00,31015093,"HUMANA, INC.",10/19/2018
4045217461,10/01/2014,12/31/2014,4193,JOHN,F,DUNN,15000.00,528825575,PNC BANK,01/20/2015
3864835544,04/01/2018,06/30/2018,4020,JAY,D,DOHERTY,2250.00,354662891,"TOWER INTERNATIONAL, INC.",07/10/2018
1376300990,01/01/2014,03/31/2014,4007,JOHN,J,"KELLY, JR.",18000.00,2847419836,"KNIGHT ENGINEERS AND ARCHITECTS, INC.",06/08/2015
3600047529,04/01/2015,06/30/2015,3938,JOHN,,GUST,3245.20,1333902746,JEFFERIES LLC,07/16/2015
3305203168,10/01/2018,12/31/2018,4169,MARIAH,,DIGRINO,3000.00,1664047852,MCCAFFERY INTERESTS,02/19/2019
3457492949,10/01/2014,12/31/2014,6842,JOHN,J,GEORGE,500.00,1740101898,HEARN COMPANY,01/27/2015
3545171413,07/01/2014,09/30/2014,9661,BRAD,,WOLLMER,120.00,4002726801,"RREEF AMERICA, LLC",10/02/2014
1908344842,01/01/2019,03/31/2019,3795,JOHN,T,O'CONNELL,2500.00,716276996,FEDEX CORP,04/10/2019
999881636,10/01/2016,12/31/2016,3930,DAVID,M,DRING,35000.00,589954167,HILTON WORLDWIDE,01/10/2017
3232140558,01/01/2016,03/31/2016,8301,JAMES,L,OAKLEY,7600.00,3040050462,"POONJA, ALI & FAISAL",04/18/2016
3356287336,07/01/2013,09/30/2013,3845,ROLANDO,R,ACOSTA,5000.00,632293257,CHICAGO SOUTHWEST DEVELOPMENT CORP,10/21/2013
2428614247,01/01/2015,03/31/2015,3864,SYLVIA,C,MICHAS,720.00,980603021,HISPANIC HOUSING DEVELOPMENT COR.,01/14/2016
2617780736,10/01/2016,12/31/2016,3847,GRAHAM,C,GRADY,5000.00,2669253818,"GREYSTAR GP II, LLC",01/19/2017
3443048894,10/01/2014,12/31/2014,3740,MICHAEL,J,KASPER,7500.00,2395024340,TOTAL OUTDOOR,01/13/2015
1480415941,04/01/2019,06/30/2019,16081,ALLISON,,SCHRAUB,208.33,2395483544,"AIRBNB, INC.",07/17/2019
1693299538,07/01/2015,09/30/2015,3739,COURTNEY,C,NOTTAGE,16313.00,1129858604,SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION,10/09/2015
3178786355,04/01/2014,06/30/2014,4278,HOMERO,,TRISTAN,7500.00,3357987333,"REACT PRESENTS, INC",07/07/2014
1784757902,04/01/2019,06/30/2019,3753,LANGDON,D,NEAL,500.00,607266229,"ASCEND REAL ESTATE GROUP, LLC",02/07/2020
3067704850,04/01/2018,06/30/2018,15081,LIZ,,BUTLER,5000.00,4200067185,601 W COMPANIES,02/19/2019
3782055816,10/01/2016,12/31/2016,14001,MARCO,,MCCOTTRY,150.00,3122689181,"UBER TECHNOLOGIES, INC.",03/07/2017
3951006352,04/01/2015,06/30/2015,3930,DAVID,M,DRING,30000.00,2111950330,UNITED PARCEL SERVICE,10/09/2015
109224099,07/01/2014,09/30/2014,9802,SHARNETTE,,BROWN,1000.00,2322570767,THE CHILDREN'S PLACE,10/14/2014
2314390661,04/01/2015,06/30/2015,3925,JAMES,J,BANKS,500.00,1791151532,MICHAEL LERNER C/O MCZ DEVELOPMENT,07/20/2015
175261937,07/01/2018,09/30/2018,14942,MATT,,SANCHEZ,4000.00,2189281686,"PARSONS TRANSPORTATION GROUP, INC",01/18/2019
3711735831,01/01/2014,03/31/2014,4075,GARY,J,LAPAILLE,7500.00,4070428612,MWH,04/17/2014
727065608,10/01/2018,12/31/2018,4193,JOHN,F,DUNN,21000.00,2170563177,DELTA AIR LINES,01/22/2019
3080166061,07/01/2017,09/30/2017,16181,JEREMY,,FLYNN,5000.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/09/2017
635508773,04/01/2017,06/30/2017,11493,SEAN,,OSHEA,7000.00,917408320,"CONDUENT, INC. AND ITS AFFILIATES",07/17/2017
1415040346,01/01/2016,03/31/2016,6161,PAUL,S,COLGAN,7500.00,3580564249,HOME BUILDERS ASSOCIATION OF GREATER CHICAGO,05/23/2016
2485476571,10/01/2017,12/31/2017,4020,JAY,D,DOHERTY,2750.00,2939591381,"CATALYST CONSULTING GROUP, INC.",01/10/2018
2376832250,01/01/2012,06/30/2012,5861,THOMAS,S,MOORE,2500.00,3661714683,"DIPAOLO, MARIA & MARIO",01/11/2013
3582933766,10/01/2016,12/31/2016,9481,KATHERINE,,JAHNKE-DALE,2500.00,2616114568,STERLING BAY COMPANIES,01/23/2017
3051421271,07/01/2017,09/30/2017,4348,WILLIAM,JP,BANKS,2600.00,583106315,"LOGAN TALMAN, LLC",10/19/2017
3418409508,04/01/2016,06/30/2016,3845,ROLANDO,R,ACOSTA,5000.00,920189334,"1800 ASHLAND, LLC",07/20/2016
2938703263,01/01/2019,03/31/2019,3833,PAUL,W,SHADLE,1000.00,2289522816,UNIVERSITY OF CHICAGO,01/15/2020
3142241222,01/01/2017,03/31/2017,4126,MICHAEL,A,ALVAREZ,10000.00,1705478709,STERLING BAY COMPANIES,09/18/2017
3673805735,04/01/2016,06/30/2016,4348,WILLIAM,JP,BANKS,10000.00,1419967600,DIVISION III CORPORATION,12/29/2016
3418409508,04/01/2016,06/30/2016,14821,JAY,,CURTIS,5000.00,3391212769,LYFT,06/30/2016
593093112,04/01/2016,06/30/2016,5107,MARLOW,H.,COLVIN,223.98,1634471745,COMED,02/08/2017
3237777131,01/01/2019,03/31/2019,5481,ANITA,B,MAURO,75.00,3222543621,BCG ENTERPRISES LLC,04/17/2019
2938703263,01/01/2019,03/31/2019,6825,AMY,,KURSON,1000.00,979010550,OLD TOWN TRIANGLE ASSOCIATION,10/07/2019
2001840011,07/01/2013,09/30/2013,3943,EDWARD,W,FELDMAN,5436.00,1032618485,CHICAGO ACCESS CORP.,01/15/2014
3807147798,04/01/2019,06/30/2019,18822,JOHN,A,ESCOBAR,5250.00,3276558288,WHEELS LABS INC.,10/30/2019
4135864769,07/01/2018,09/30/2018,21846,CURT,A,FIEDLER,5000.00,2516031323,POCKET PUPPIES,10/04/2018
1197891881,04/01/2013,06/30/2013,3931,MICHAEL,S,LAUBE,16000.00,1709624036,PROLOGIS,07/15/2013
2999190404,10/01/2017,12/31/2017,5861,THOMAS,S,MOORE,500.00,1149860589,"KLEES, TERRANCE",12/21/2017
3106091468,07/01/2016,09/30/2016,4257,THOMAS,P,COFFEY,1000.00,3967758035,MERCURY CRUISELINES,10/10/2016
2314164807,01/01/2018,03/31/2018,20282,MEAGHAN,E,O'CONNOR,13644.00,1104109016,MONTPARNASSE 56 CHICAGO LLC,01/18/2019
576456715,10/01/2017,12/31/2017,9481,KATHERINE,,JAHNKE-DALE,2000.00,2979292900,THE JAFFE COMPANIES,01/24/2018
1854486091,04/01/2014,06/30/2014,7003,KEN,,DUNKIN,1000.00,4047094577,HESP PROPERTIES,07/23/2014
4132930697,10/01/2013,12/31/2013,3863,GEOFFREY,,DICKINSON,8090.00,3080037908,RESURRECTION HEALTH CARE,02/04/2014
923773633,04/01/2018,06/30/2018,3836,JOHN,A,DOERRER,9000.00,563961300,AMERICAN PETROLIUM INSTITUTE,07/02/2018
273246963,10/01/2017,12/31/2017,4348,WILLIAM,JP,BANKS,1957.95,2249957832,DARIUS BORYSIEWICZ,01/17/2018
3792345161,07/01/2018,09/30/2018,6842,JOHN,J,GEORGE,1000.00,1380038372,"M & R DEVELOPMENT, LLC",10/19/2018
3305203168,10/01/2018,12/31/2018,18703,CARL,,RICE,3000.00,3247809972,"CHICAGO CUBS BASEBALL CLUB, LLC",01/18/2019
1605063041,04/01/2017,06/30/2017,6164,GABRIELLE,,BRUSSEL,925.00,2349450331,"INTERSTATE JCDECAUX, LLC",07/07/2017
2092542048,04/01/2014,06/30/2014,5964,JEFFREY,A,GLASS,10000.00,3960737252,LORILLARD TOBACCO,07/16/2014
3657765036,07/01/2016,09/30/2016,4010,RICHARD,,KLAWITER,2500.00,3378446953,"CROSSROADS DEVELOPMENT PARTNERS, LLC",01/23/2017
1166981814,04/01/2018,06/30/2018,14921,PATRICK,,CAREY,15000.00,528825575,PNC BANK,10/19/2018
2414813763,04/01/2014,06/30/2014,3877,GYATA,M,KIMMONS,15000.00,4048551740,"WAL-MART STORES, INC.",10/23/2014
549501441,07/01/2018,09/30/2018,4162,MARY,K,MINAGHAN DBA MKM SERVICES,1100.00,1918399924,ILLINOIS RESTAURANT ASSOCIATION,10/12/2018
2249823415,10/01/2019,12/31/2019,19861,XIMENA,,CASTRO,3000.00,4283947142,CLOUD PROPERTY MANAGEMENT LLC,01/21/2020
2825224022,01/01/2017,03/31/2017,3833,PAUL,W,SHADLE,5000.00,838067025,"AG-OCG 360 NORTH MICHIGAN, L.L.C.",06/23/2017
301338037,07/01/2015,09/30/2015,6621,CATHERINE,A,O'MALLEY,12000.00,2292850241,ROSECRANCE HEALTH NETWORK,10/20/2015
3106091468,07/01/2016,09/30/2016,6842,JOHN,J,GEORGE,1000.00,1077157040,SP PLUS CORP,12/15/2016
4023806251,04/01/2019,06/30/2019,4010,RICHARD,,KLAWITER,1000.00,3249117456,CEDAR STREET CAPITAL PARTNERS LLC,01/17/2020
2921251626,04/01/2018,06/30/2018,11701,MICHAEL,,SYNOWIECKI,150.00,160106956,THE PEOPLES GAS LIGHT AND COKE COMPANY,01/10/2019
3073775390,10/01/2016,12/31/2016,16041,DENNIS,,PEDRELLI,1560.00,2524678133,"CHICAGO PARKING METERS, LLC",01/26/2017
3488788477,01/01/2014,03/31/2014,5704,LAWRENCE,J,RICHARDSON,1154.00,2179640584,"WELLS FARGO BANK, N.A.",04/17/2014
2976072518,07/01/2012,09/30/2012,4288,SHEEBA,,MARTIN,1500.00,4031382026,"MAPLE COURT APTS., LLC",11/01/2012
603406982,01/01/2016,03/31/2016,11381,KATHY,R,BROWN,600.00,3107332193,DUNIGAN CONSTRUCTION COMPANY,12/09/2016
1908344842,01/01/2019,03/31/2019,4072,JOHN,L,BOROVICKA,2500.00,3328326098,CAMELOT EDUCATION,11/04/2019
336153911,07/01/2015,09/30/2015,3930,DAVID,M,DRING,5000.00,2324621385,"R.M. CHIN & ASSOCIATES, INC.",10/09/2015
2939952898,01/01/2019,03/31/2019,5721,GENE,C,SCHULTER,18000.00,578583106,HVJT,05/24/2019
2537922192,01/01/2012,06/30/2012,4150,JAN,,STARR,9000.00,1541986880,RESPIRATORY HEALTH ASSOCIATION METROPOLITAN CHICAGO,08/21/2012
1784757902,04/01/2019,06/30/2019,3890,KATHLEEN,A,DUNCAN,500.00,1077157040,SP PLUS CORP,12/06/2019
3996021313,10/01/2014,12/31/2014,4257,THOMAS,P,COFFEY,3000.00,2018553371,ANN AND ROBERT H. LURIE CHILDREN'S HOSPITAL,01/12/2015
1053506892,04/01/2019,06/30/2019,13282,MADELEINE,R,HILL,2500.00,2096569405,RALPH LAUREN LIFESTYLE CONCEPTS LLC,01/14/2020
3200813418,07/01/2017,09/30/2017,4193,JOHN,F,DUNN,6000.00,305925355,CHINESE AMERICAN SERVICE LEAGUE,12/21/2017
615588074,01/01/2018,03/31/2018,20582,RICHARD,,GARBETT,92.00,1656644392,"EXELON GENERATION COMPANY, LLC",04/17/2018
3440543189,04/01/2017,06/30/2017,3826,THOM,M,SERAFIN,7500.00,2002240735,"WALMART STORES, INC.",07/11/2017
675203031,07/01/2013,09/30/2013,4245,DEBORAH,A,FAKTOR,500.00,306923270,BLOMMER CHOCOLATE COMPANY,12/23/2013
2133737701,01/01/2018,03/31/2018,18701,HEATHER WAY,,KITZES,750.00,3923241049,"NORTHSIDE ENTERTAINMENT HOLDINGS, LLC",04/18/2018
971007747,04/01/2018,06/30/2018,3836,JOHN,A,DOERRER,6000.00,3510649125,DISTILLED SPIRITS COUNCIL OF UNITED STATES,07/02/2018
2825224022,01/01/2017,03/31/2017,4072,JOHN,L,BOROVICKA,5000.00,2639737777,"BLUEBIRD NETWORK, LLC",12/14/2017
336153911,07/01/2015,09/30/2015,4065,DANIEL,A,FINKEL,5000.00,3916428240,GOLD COAST TICKETS,10/19/2015
106851869,10/01/2015,12/31/2015,8361,RICHARD,,MELL,5000.00,2515632939,CLARK STREET REAL ESATE,01/20/2016
1805943372,01/01/2018,03/31/2018,9621,MICHAEL,,EZGUR,11000.00,4130361488,"FULTON MARKET KITCHEN, LLC",10/12/2018
1369678644,10/01/2012,12/31/2012,3833,PAUL,W,SHADLE,10000.00,2224350380,BARRETT & PORTO,01/30/2013
3243712277,01/01/2016,03/31/2016,3795,JOHN,T,O'CONNELL,2500.00,716276996,FEDEX CORP,04/11/2016
219312829,01/01/2017,03/31/2017,16561,PRASHANTHI,,RAMAN,750.00,3840922667,"LYFT, INC.",04/17/2017
3076885026,07/01/2015,09/30/2015,6842,JOHN,J,GEORGE,1000.00,2373859748,"BELGRAVIA GROUP, LTD.",11/25/2015
4064248286,10/01/2016,12/31/2016,4246,JOSEPH,P.,GATTUSO,690.00,2287507342,PENINSULA CHICAGO,01/19/2017
109224099,07/01/2014,09/30/2014,3847,GRAHAM,C,GRADY,1000.00,2530097967,NATIONAL SHOPPING PLAZAS INC,01/14/2015
1488340968,01/01/2012,06/30/2012,3744,TIMOTHY,J,DART,10000.00,4211343661,WESTFIELD GROUP,09/05/2012
2591571849,10/01/2019,12/31/2019,24074,MICHAEL,,ZALEWSKI,20500.00,502103576,JEFFREY GLASS,12/30/2019
3515575662,07/01/2018,09/30/2018,4003,SCOTT,E,SAEF,462.50,2258993846,"ALLOY PROPERTY COMPANY, LLC",10/22/2018
3526232061,10/01/2016,12/31/2016,3744,TIMOTHY,J,DART,3000.00,2117133472,"KOCH COMPANIES PUBLIC SECTOR, LLC",01/04/2017
935520179,07/01/2017,09/30/2017,5861,THOMAS,S,MOORE,1333.75,3447343032,KAM LIU,12/13/2017
1731654099,07/01/2016,09/30/2016,4193,JOHN,F,DUNN,19500.00,1224717824,WISCONSIN ENERGY CORPORATION,11/29/2016
4128123443,01/01/2014,03/31/2014,4155,THOMAS,J,MURPHY,5000.00,4041833148,PAY-EASE P-E ACQUISITION HOLDINGS LLC,10/20/2014
3014740346,10/01/2019,12/31/2019,6825,AMY,,KURSON,2000.00,4117442903,ILLINOIS MEDICAL DISTRICT,01/10/2020
675203031,07/01/2013,09/30/2013,4238,PATRICK,T,BRANKIN,500.00,1415285754,CAI RESTAURANT,10/21/2013
2760719333,07/01/2017,09/30/2017,3753,LANGDON,D,NEAL,600.00,1125705022,1550 N. STATE,10/22/2018
576456715,10/01/2017,12/31/2017,4103,MARY,E,GEORGE,2000.00,1018979242,RIVERSIDE INVESTMENT AND DEVELOPMENT,01/19/2018
1405634575,01/01/2012,06/30/2012,4081,VICTOR,H,REYES,25000.00,3530721851,"EZPAWN, ILLINOIS, INC",09/17/2012
1053506892,04/01/2019,06/30/2019,6161,PAUL,S,COLGAN,2500.00,3580564249,HOME BUILDERS ASSOCIATION OF GREATER CHICAGO,06/28/2019
3128452957,07/01/2012,09/30/2012,4133,MARTY,,PARTHE,1000.00,417412683,TAWANI ENTERPRISES INC,10/04/2012
3827856110,01/01/2014,03/31/2014,3925,JAMES,J,BANKS,500.00,3744260237,DYLAN FREDERICKSON,05/07/2014
3741868077,01/01/2015,03/31/2015,5481,ANITA,B,MAURO,200.00,684107759,BYLINE BANK,07/21/2015
4034846653,07/01/2018,09/30/2018,4126,MICHAEL,A,ALVAREZ,7500.00,1330194310,SKENDER CONSTRUCTION,12/16/2018
2781304699,04/01/2016,06/30/2016,3836,JOHN,A,DOERRER,7500.00,3354102318,GILBANE BUILDING CO.,07/12/2016
2745373302,07/01/2017,09/30/2017,18703,CARL,,RICE,1500.00,3923241049,"NORTHSIDE ENTERTAINMENT HOLDINGS, LLC",10/19/2017
2150524916,10/01/2014,12/31/2014,3739,COURTNEY,C,NOTTAGE,6000.00,1956522377,DELAWARE NORTH COMPANIES,01/12/2015
123868208,01/01/2018,03/31/2018,18702,CRANE,,KENNEY,1500.00,2271346168,HICKORY STREET DEVELOPMENT LLC,04/22/2019
2878606389,07/01/2015,09/30/2015,3955,LEWIS,W,POWELL,800.00,3719818654,METROPOLITAN HOUSING DEVELOPMENT CORP,10/19/2015
1784757902,04/01/2019,06/30/2019,23902,KELLEY,,GOSSETT,500.00,2395483544,"AIRBNB, INC.",07/17/2019
4244839239,04/01/2019,06/30/2019,4162,MARY,K,MINAGHAN DBA MKM SERVICES,1500.00,2916866916,"A & R JANITORIAL SERVICE, INC.",01/23/2020
4135864769,07/01/2018,09/30/2018,3833,PAUL,W,SHADLE,5000.00,3482008703,"THE HABITAT COMPANY, LLC",02/22/2019
3615350656,07/01/2016,09/30/2016,4072,JOHN,L,BOROVICKA,7500.00,3328326098,CAMELOT EDUCATION,10/18/2016
2332081845,04/01/2017,06/30/2017,3754,THEODORE,J,BRUNSVOLD,1000.00,489655391,GCA SERVICES GROUP,07/31/2017
2097590012,07/01/2013,09/30/2013,6401,DEAN,T,MARAGOS,1200.00,3292200036,"900 N DEWITT PLACE DEVELOPMENT, LLC",10/11/2013
3631520837,10/01/2016,12/31/2016,3836,JOHN,A,DOERRER,7500.00,3354102318,GILBANE BUILDING CO.,01/04/2017
795190489,04/01/2013,06/30/2013,3877,GYATA,M,KIMMONS,15000.00,2231350553,"WESTFIELD CONCESSION MANAGEMENT, INC.",12/04/2013
1637127964,01/01/2017,03/31/2017,4195,TIMOTHY,K.,HINCHMAN,11690.00,2417311969,MCDONALD'S CORPORATION,04/04/2017
1587359269,01/01/2016,03/31/2016,13961,MARIA,,AROSTEGUY,330.00,244384305,KPMG LLP,04/05/2016
3569435703,01/01/2014,03/31/2014,4007,JOHN,J,"KELLY, JR.",33000.00,2924292717,"FAMILY GUIDANCE CENTERS, INC",06/08/2015
482801332,10/01/2012,12/31/2012,4246,JOSEPH,P,GATTUSO,6715.00,184447007,"CHIK-FIL-A, INC",01/10/2013
3758890058,10/01/2014,12/31/2014,11341,MARY,M,STREETT,300.00,3179628920,BP AMERICA,01/20/2015
468602482,07/01/2013,09/30/2013,3744,TIMOTHY,J,DART,3000.00,2613885192,INTERPARK INCORPORATED,11/25/2013
3996021313,10/01/2014,12/31/2014,4067,JOHN,A,FRITCHEY,3000.00,1508813998,ESI CONSULTANTS LTD.,01/14/2015
980934097,01/01/2013,03/31/2013,4011,THEODORE,J,NOVAK,15000.00,707707997,MCCAFFERY INTERESTS,08/19/2013
1406969695,10/01/2016,12/31/2016,3890,KATHLEEN,A,DUNCAN,500.00,3085544062,LOUKAS DEVELOPMENT,01/12/2017
2045297863,10/01/2014,12/31/2014,6323,JOHN,S,KAMIS,4000.00,2960305928,NATIONWIDE INSURANCE,11/10/2014
2159738545,01/01/2013,03/31/2013,3847,GRAHAM,C,GRADY,500.00,1743197405,"TRADER JOE'S EAST, INC.",12/19/2013
